match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,35.2,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,35.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,35.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,35.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,35.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.2,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.3,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,36.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,0,1,1.0,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.4,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,37.7,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.3,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.4,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,38.6,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mohammad Nabi,0,1,,,,1.0,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mohammad Nabi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.3,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mohammad Nabi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mohammad Nabi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.5,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mohammad Nabi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,39.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mohammad Nabi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.2,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.3,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,40.6,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,41.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.2,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.4,New Zealand,Afghanistan,TWM Latham,GD Phillips,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,42.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Rashid Khan,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.5,New Zealand,Afghanistan,TWM Latham,GD Phillips,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,43.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Mujeeb Ur Rahman,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,0,1,1.0,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.5,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.6,New Zealand,Afghanistan,GD Phillips,TWM Latham,Fazalhaq Farooqi,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,44.7,New Zealand,Afghanistan,TWM Latham,GD Phillips,Fazalhaq Farooqi,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.3,New Zealand,Afghanistan,GD Phillips,TWM Latham,Naveen-ul-Haq,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.4,New Zealand,Afghanistan,GD Phillips,TWM Latham,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.5,New Zealand,Afghanistan,TWM Latham,GD Phillips,Naveen-ul-Haq,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,45.6,New Zealand,Afghanistan,TWM Latham,GD Phillips,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.1,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.2,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.3,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.4,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.5,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,46.6,New Zealand,Afghanistan,TWM Latham,GD Phillips,Azmatullah Omarzai,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.1,New Zealand,Afghanistan,GD Phillips,TWM Latham,Naveen-ul-Haq,0,0,,,,,,caught,GD Phillips,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.2,New Zealand,Afghanistan,MS Chapman,TWM Latham,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.3,New Zealand,Afghanistan,TWM Latham,MS Chapman,Naveen-ul-Haq,0,0,,,,,,bowled,TWM Latham,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.4,New Zealand,Afghanistan,MJ Santner,MS Chapman,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.5,New Zealand,Afghanistan,MS Chapman,MJ Santner,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,47.6,New Zealand,Afghanistan,MJ Santner,MS Chapman,Naveen-ul-Haq,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.1,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,4,1,,1.0,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.2,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.3,New Zealand,Afghanistan,MJ Santner,MS Chapman,Azmatullah Omarzai,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.4,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.5,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.6,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,48.7,New Zealand,Afghanistan,MS Chapman,MJ Santner,Azmatullah Omarzai,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.1,New Zealand,Afghanistan,MS Chapman,MJ Santner,Naveen-ul-Haq,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.2,New Zealand,Afghanistan,MS Chapman,MJ Santner,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.3,New Zealand,Afghanistan,MJ Santner,MS Chapman,Naveen-ul-Haq,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.4,New Zealand,Afghanistan,MS Chapman,MJ Santner,Naveen-ul-Haq,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.5,New Zealand,Afghanistan,MS Chapman,MJ Santner,Naveen-ul-Haq,0,1,,,,1.0,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",1,49.6,New Zealand,Afghanistan,MJ Santner,MS Chapman,Naveen-ul-Haq,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.1,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.2,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.3,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,1,1.0,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.4,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.5,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,1,1.0,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.6,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.7,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,0.8,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.1,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.2,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.3,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.4,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.5,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,1.6,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.1,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.2,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.3,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.4,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.5,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,2.6,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.1,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.2,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.3,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.4,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.5,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,3.6,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.1,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,4,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.2,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.3,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,2,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.4,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.5,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,4.6,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.1,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.2,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,6,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.3,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.4,Afghanistan,New Zealand,Ibrahim Zadran,Rahmanullah Gurbaz,MJ Henry,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.5,Afghanistan,New Zealand,Rahmanullah Gurbaz,Ibrahim Zadran,MJ Henry,0,0,,,,,,bowled,Rahmanullah Gurbaz,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,5.6,Afghanistan,New Zealand,Rahmat Shah,Ibrahim Zadran,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.1,Afghanistan,New Zealand,Ibrahim Zadran,Rahmat Shah,TA Boult,0,0,,,,,,caught,Ibrahim Zadran,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.2,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.3,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.4,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.5,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,TA Boult,1,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,6.6,Afghanistan,New Zealand,Rahmat Shah,Hashmatullah Shahidi,TA Boult,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,7.1,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,7.2,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,7.3,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,MJ Henry,0,0,,,,,,,,,
16,2023/24,2023-10-18,"MA Chidambaram Stadium, Chepauk, Chennai",2,7.4,Afghanistan,New Zealand,Hashmatullah Shahidi,Rahmat Shah,MJ Henry,0,0,,,,,,,,,
